asdf_id,ltdr_avhrr_ndvi_v5_yearly.2012.max,ltdr_avhrr_ndvi_v5_yearly.2012.mean,ltdr_avhrr_ndvi_v5_yearly.2012.min,ltdr_avhrr_ndvi_v5_yearly.2012.count,ltdr_avhrr_ndvi_v5_yearly.2013.max,ltdr_avhrr_ndvi_v5_yearly.2013.mean,ltdr_avhrr_ndvi_v5_yearly.2013.min,ltdr_avhrr_ndvi_v5_yearly.2013.count,ltdr_avhrr_ndvi_v5_yearly.2014.max,ltdr_avhrr_ndvi_v5_yearly.2014.mean,ltdr_avhrr_ndvi_v5_yearly.2014.min,ltdr_avhrr_ndvi_v5_yearly.2014.count,ltdr_avhrr_ndvi_v5_yearly.2015.max,ltdr_avhrr_ndvi_v5_yearly.2015.mean,ltdr_avhrr_ndvi_v5_yearly.2015.min,ltdr_avhrr_ndvi_v5_yearly.2015.count,ltdr_avhrr_ndvi_v5_yearly.2016.max,ltdr_avhrr_ndvi_v5_yearly.2016.mean,ltdr_avhrr_ndvi_v5_yearly.2016.min,ltdr_avhrr_ndvi_v5_yearly.2016.count,ltdr_avhrr_ndvi_v5_yearly.2017.max,ltdr_avhrr_ndvi_v5_yearly.2017.mean,ltdr_avhrr_ndvi_v5_yearly.2017.min,ltdr_avhrr_ndvi_v5_yearly.2017.count,ltdr_avhrr_ndvi_v5_yearly.2018.max,ltdr_avhrr_ndvi_v5_yearly.2018.mean,ltdr_avhrr_ndvi_v5_yearly.2018.min,ltdr_avhrr_ndvi_v5_yearly.2018.count,ltdr_avhrr_ndvi_v5_yearly.2019.max,ltdr_avhrr_ndvi_v5_yearly.2019.mean,ltdr_avhrr_ndvi_v5_yearly.2019.min,ltdr_avhrr_ndvi_v5_yearly.2019.count,ltdr_avhrr_ndvi_v5_yearly.2020.max,ltdr_avhrr_ndvi_v5_yearly.2020.mean,ltdr_avhrr_ndvi_v5_yearly.2020.min,ltdr_avhrr_ndvi_v5_yearly.2020.count,Level,gqid,id,shapeGroup,shapeID,shapeName,shapeType
0,2536.66666667,1727.62422722,1256.91666667,21.9100036621,2363.0,1678.45611159,1204.58333333,21.9100036621,2592.08333333,1671.83063768,1229.25,21.9100036621,2730.08333333,1602.22156323,1189.66666667,21.9100036621,3154.25,1578.99606357,1094.6,21.9100036621,3292.5,1666.93639163,1090.5,21.9100036621,3588.08333333,1704.6146934,1216.0,21.9100036621,4508.55555556,1609.75075692,1039.83333333,21.9100036621,3650.0,1263.80565046,309.666666667,21.9100036621,ADM3,0,0,BOL,BOL-ADM3-33444609B20338026,Esmeralda,ADM3
1,2311.58333333,2063.72838842,1773.41666667,33.9899978638,2192.25,2003.89424173,1780.75,33.9899978638,2142.66666667,1914.63213856,1667.33333333,33.9899978638,2179.83333333,1914.2925995,1519.88888889,33.9899978638,2027.91666667,1849.82609526,1354.11111111,33.9899978638,2189.25,1962.72511683,1534.0,33.9899978638,2631.5,2205.9490012,1899.58333333,33.9899978638,2921.5,1899.81902495,1147.0,33.9899978638,6253.0,1918.13377407,662.5,33.9899978638,ADM3,1,1,BOL,BOL-ADM3-33444609B53994240,Santuario de Quillacas,ADM3
2,2211.0,1927.72037421,1250.5,36.8899993896,2060.16666667,1863.85724512,1282.0,36.8899993896,2032.83333333,1814.50684049,1088.25,36.8899993896,1928.41666667,1711.61830737,968.666666667,36.8899993896,2023.75,1696.00336084,1158.41666667,36.8899993896,2150.25,1907.07992379,1021.0,36.8899993896,2349.91666667,2034.64061493,1456.75,36.8899993896,2473.27272727,1678.66013708,1109.75,36.8899993896,3869.2,1906.71482981,769.666666667,36.8899993896,ADM3,2,2,BOL,BOL-ADM3-33444609B27878331,Pampa Aullagas,ADM3
3,2685.66666667,2422.37391609,2249.66666667,19.2999992371,2625.5,2402.52483882,2210.83333333,19.2999992371,2649.66666667,2401.11757863,2209.58333333,19.2999992371,2663.0,2435.44166165,2250.83333333,19.2999992371,2500.63636364,2268.60043469,2066.75,19.2999992371,2835.5,2493.60966646,2328.83333333,19.2999992371,3403.75,2882.18593818,2614.91666667,19.2999992371,3393.16666667,2419.4165983,1848.375,19.2999992371,6291.5,3408.30168124,1707.5,19.2999992371,ADM3,3,3,BOL,BOL-ADM3-33444609B13957296,Llallagua,ADM3
4,2677.91666667,2390.91243216,2246.08333333,19.2400016785,2625.91666667,2386.59864808,2236.18181818,19.2400016785,2746.83333333,2444.04752536,2328.83333333,19.2400016785,2679.08333333,2420.89249162,2262.25,19.2400016785,2660.75,2366.40393295,2141.08333333,19.2400016785,2826.5,2569.19294925,2350.5,19.2400016785,3341.5,2932.54150414,2614.91666667,19.2400016785,3393.16666667,2459.56555801,1715.0,19.2400016785,5397.33333333,3811.81016548,1894.0,19.2400016785,ADM3,4,4,BOL,BOL-ADM3-33444609B2060227,Caripuyo,ADM3
5,5960.08333333,4935.81526791,3847.91666667,95.1100006104,6281.25,5066.55808515,3952.0,95.1100006104,6013.91666667,5019.80487339,3803.66666667,95.1100006104,6048.33333333,4952.29976285,3924.75,95.1100006104,5611.25,4595.66115892,3202.5,95.1100006104,5946.25,4874.12291491,3706.08333333,95.1100006104,6549.0,5398.12214686,4480.58333333,95.1100006104,7451.0,5698.67330104,3797.75,95.1100006104,9701.0,6313.29449463,3612.5,95.1100006104,ADM3,5,5,BOL,BOL-ADM3-33444609B22499454,Aiquile,ADM3
6,3142.16666667,2562.61614294,2246.08333333,33.2999992371,3165.25,2600.16742646,2236.58333333,33.2999992371,3151.08333333,2588.35246069,2329.5,33.2999992371,3244.66666667,2650.82573325,2270.25,33.2999992371,3013.08333333,2545.69281944,2272.25,33.2999992371,3145.33333333,2718.90334444,2429.16666667,33.2999992371,3617.58333333,3051.82376311,2680.91666667,33.2999992371,3719.2,2910.55676246,2139.25,33.2999992371,4746.66666667,3105.17967987,463.5,33.2999992371,ADM3,6,6,BOL,BOL-ADM3-33444609B14646898,Sacaca,ADM3
7,3583.27272727,3312.06491733,2910.08333333,14.0599994659,3579.08333333,3335.36740063,3002.33333333,14.0599994659,3790.33333333,3464.1222449,3041.91666667,14.0599994659,3712.66666667,3438.72879309,3046.08333333,14.0599994659,3484.5,3248.73322902,2978.33333333,14.0599994659,3917.33333333,3552.26699763,3067.25,14.0599994659,4546.08333333,3918.81301349,3184.66666667,14.0599994659,5709.66666667,4070.58734169,2759.375,14.0599994659,8260.0,3264.29078993,0.0,13.0599994659,ADM3,7,7,BOL,BOL-ADM3-33444609B19396342,Acasio,ADM3
8,2685.66666667,2487.25699626,2293.16666667,21.3700008392,2625.5,2450.45542556,2294.91666667,21.3700008392,2746.83333333,2466.3637512,2327.58333333,21.3700008392,2679.08333333,2457.82417883,2262.25,21.3700008392,2660.75,2312.2218902,2101.91666667,21.3700008392,2835.5,2514.01358064,2230.91666667,21.3700008392,3403.75,2933.3778213,2624.08333333,21.3700008392,3170.8,2563.23651213,1715.0,21.3700008392,7008.5,3803.14482539,2238.33333333,21.3700008392,ADM3,8,8,BOL,BOL-ADM3-33444609B48998442,Huanuni,ADM3
9,2049.83333333,1952.13025141,1878.25,1.01999998093,1937.16666667,1894.72702421,1807.08333333,1.01999998093,2252.16666667,2027.65020208,1841.91666667,1.01999998093,2170.5,1971.31030161,1798.58333333,1.01999998093,2840.83333333,2132.54036651,1601.16666667,1.01999998093,3292.5,2449.9420505,1860.83333333,1.01999998093,3588.08333333,2605.14317282,1816.91666667,1.01999998093,4508.55555556,2596.31600014,1197.5,1.01999998093,1913.0,1234.44174973,309.666666667,1.01999998093,ADM3,9,9,BOL,BOL-ADM3-33444609B43353864,Huachacalla,ADM3
10,2991.75,2322.66229606,1751.91666667,85.5800018311,2920.41666667,2280.96616074,1746.83333333,85.5800018311,2788.5,2196.26738128,1629.25,85.5800018311,2957.08333333,2209.94215049,1519.88888889,85.5800018311,2543.33333333,2079.57672199,1354.11111111,85.5800018311,2666.08333333,2205.29456858,1534.0,85.5800018311,3269.91666667,2567.3362986,1747.91666667,85.5800018311,3736.0,2206.96088092,1190.0,85.5800018311,4533.5,2322.20827661,662.5,84.8000030518,ADM3,10,10,BOL,BOL-ADM3-33444609B12212981,Santiago de Huari,ADM3
11,3163.08333333,2553.76983971,552.166666667,27.3600006104,3158.75,2465.681766,359.181818182,27.3600006104,2972.08333333,2454.08062351,227.777777778,27.3600006104,2745.33333333,2449.62420886,627.857142857,27.3600006104,2600.16666667,2230.38966803,942.0,27.3600006104,3119.0,2493.94647771,1390.2,27.3600006104,3475.33333333,2700.83514826,1166.875,27.3600006104,3326.18181818,2291.79476958,805.25,27.3600006104,5468.0,2157.38400288,606.0,27.3600006104,ADM3,11,11,BOL,BOL-ADM3-33444609B81698958,Pazña,ADM3
12,3440.75,3197.28737919,3073.5,3.98999977112,3553.25,3224.40060294,3022.75,3.98999977112,3726.58333333,3480.51165559,3185.16666667,3.98999977112,3477.75,3296.44543777,3147.66666667,3.98999977112,3408.91666667,3194.69052843,2913.58333333,3.98999977112,3845.54545455,3649.10957675,3364.0,3.98999977112,4852.58333333,4516.94871174,4024.41666667,3.98999977112,4464.25,3550.22839878,3226.33333333,3.98999977112,9915.0,6893.28037064,4432.5,3.98999977112,ADM3,12,12,BOL,BOL-ADM3-33444609B39428862,Villa Rivero,ADM3
13,2237.75,1825.90964771,261.416666667,82.9900054932,2315.41666667,1830.35988466,123.083333333,82.9900054932,2259.0,1768.88855462,139.909090909,82.9900054932,1984.09090909,1667.64168697,42.5555555556,82.9900054932,2287.7,1583.5062988,527.0,82.9900054932,2233.25,1778.35453382,547.625,82.9900054932,2744.91666667,1903.38205362,362.0,82.9900054932,3394.63636364,1630.43832819,333.818181818,82.9900054932,4505.0,1944.85530901,0.0,82.9900054932,ADM3,13,13,BOL,BOL-ADM3-33444609B55151365,Andamarca,ADM3
14,2438.83333333,2105.68970915,1884.83333333,13.5699987411,2359.0,2000.52766928,1820.83333333,13.5699987411,2407.66666667,2081.63562301,1888.75,13.5699987411,2347.41666667,1928.79994544,1762.83333333,13.5699987411,2136.0,1776.92692339,1653.08333333,13.5699987411,2325.41666667,1955.93460844,1825.83333333,13.5699987411,2482.5,2169.50459426,2039.5,13.5699987411,2898.14285714,2076.73355547,1491.57142857,13.5699987411,5139.5,2782.00874849,2261.5,13.5699987411,ADM3,14,14,BOL,BOL-ADM3-33444609B33779243,Chacarilla,ADM3
15,3600.75,3356.95599915,3096.5,5.89000034332,3650.41666667,3227.20925811,2724.36363636,5.89000034332,3763.75,3423.3742567,3255.91666667,5.89000034332,3532.75,3188.35241565,3081.5,5.89000034332,3478.58333333,3162.53706954,2885.27272727,5.89000034332,3765.08333333,3426.82224925,2921.25,5.89000034332,4868.58333333,4265.88499469,4012.25,5.89000034332,4058.42857143,3302.19298979,2515.72727273,5.89000034332,5364.0,3095.89689021,1486.0,5.89000034332,ADM3,15,15,BOL,BOL-ADM3-33444609B65270572,Arbieto,ADM3
16,2995.16666667,2508.46786915,2001.33333333,30.9200000763,3036.0,2399.22142409,1987.58333333,30.9200000763,2852.25,2397.31666281,1924.5,30.9200000763,2825.0,2325.71413516,1885.16666667,30.9200000763,2624.66666667,2205.5486428,1761.83333333,30.9200000763,2885.25,2483.68698226,2007.83333333,30.9200000763,3135.25,2595.88485248,2050.66666667,30.9200000763,2700.72727273,2212.74902231,1622.54545455,30.9200000763,3783.33333333,1827.5535555,836.75,30.9200000763,ADM3,16,16,BOL,BOL-ADM3-33444609B96301403,Papel Pampa,ADM3
17,3419.41666667,2738.94942916,2150.0,31.2599983215,3224.58333333,2593.25986715,2148.83333333,31.2599983215,3226.75,2578.39732851,2165.83333333,31.2599983215,3313.66666667,2492.96370129,1972.16666667,31.2599983215,3105.5,2296.9060753,1779.58333333,31.2599983215,3693.41666667,2735.59453369,2084.58333333,31.2599983215,3688.5,2796.03654448,2066.08333333,31.2599983215,3977.0,2351.66915806,1639.36363636,31.2599983215,7589.0,3269.64316308,1252.33333333,31.2599983215,ADM3,17,17,BOL,BOL-ADM3-33444609B33786797,Umala,ADM3
18,2254.16666667,2043.84534357,1923.27272727,9.56000041962,2110.83333333,2003.26534336,1809.0,9.56000041962,2375.5,2128.9470404,1700.0,9.56000041962,2109.08333333,1981.83190773,1863.72727273,9.56000041962,2017.58333333,1839.83749687,1628.16666667,9.56000041962,2125.33333333,2006.63919298,1803.08333333,9.56000041962,2539.08333333,2235.78003823,1840.08333333,9.56000041962,2347.375,1704.45965703,1351.33333333,9.56000041962,5220.5,2371.19777003,1071.4,9.56000041962,ADM3,18,18,BOL,BOL-ADM3-33444609B89522171,Oruro,ADM3
19,3041.83333333,2794.14275922,2244.91666667,32.8199996948,3036.0,2754.9894315,2185.58333333,32.8199996948,2993.25,2749.5973811,2138.58333333,32.8199996948,2989.33333333,2724.63659776,2076.58333333,32.8199996948,2878.08333333,2577.38731852,2101.41666667,32.8199996948,3070.66666667,2820.77334581,2240.66666667,32.8199996948,3394.0,2953.15633915,2404.83333333,32.8199996948,2913.0,2406.1737359,1483.27272727,32.8199996948,6059.5,2800.20355625,1269.66666667,32.8199996948,ADM3,19,19,BOL,BOL-ADM3-33444609B49437729,Huayllamarca,ADM3
20,2945.0,2490.27466663,1990.5,28.6700000763,2801.16666667,2329.3522793,1908.0,28.6700000763,2852.25,2393.29272362,2025.91666667,28.6700000763,2695.41666667,2296.20150018,1849.91666667,28.6700000763,2604.16666667,2123.97343994,1719.91666667,28.6700000763,2783.5,2396.75611001,1835.75,28.6700000763,2937.58333333,2530.70711697,2089.16666667,28.6700000763,2615.18181818,2087.50193384,1483.27272727,28.6700000763,7593.0,2411.78727366,1265.4,28.6700000763,ADM3,20,20,BOL,BOL-ADM3-33444609B90350398,San Pedro de Curahuara,ADM3
21,3265.5,3104.87855152,3027.66666667,4.58000040054,3375.08333333,3154.92845431,3077.41666667,4.58000040054,3495.0,3213.15518775,3102.16666667,4.58000040054,3355.25,3154.93829879,3022.5,4.58000040054,3228.0,3094.93862127,2942.5,4.58000040054,3451.16666667,3233.82314445,3123.0,4.58000040054,4053.41666667,3592.68842904,3233.41666667,4.58000040054,4281.5,3462.21098648,2618.0,4.58000040054,4829.0,3254.63289281,1977.33333333,4.58000040054,ADM3,21,21,BOL,BOL-ADM3-33444609B28043407,Sicaya,ADM3
22,7713.09090909,6749.87026011,3851.33333333,52.5999984741,7908.91666667,7028.08397189,4353.7,52.5999984741,7802.0,7006.65445703,4499.5,52.5999984741,7611.08333333,6935.65351763,4710.66666667,52.5999984741,7633.41666667,6945.43682125,5243.33333333,52.5999984741,7670.0,6918.28563338,5069.625,52.5999984741,7505.08333333,6786.53653668,5007.0,52.5999984741,8222.5,6554.46071077,3965.25,52.5999984741,9286.0,7027.95640592,3218.0,52.5999984741,ADM3,22,22,BOL,BOL-ADM3-33444609B22047407,Puerto Quijarro,ADM3
23,3651.66666667,3267.10285361,2948.33333333,20.8199996948,3592.91666667,3341.6410984,2953.41666667,20.8199996948,3817.83333333,3443.99976401,2978.66666667,20.8199996948,3435.45454545,3293.21630959,3022.5,20.8199996948,3341.58333333,3105.70986142,2783.58333333,20.8199996948,3705.08333333,3376.54435937,2972.75,20.8199996948,4434.25,3998.60332786,3156.75,20.8199996948,5018.375,3537.71878458,2618.0,20.8199996948,4798.0,3000.7799276,1572.5,17.8299999237,ADM3,23,23,BOL,BOL-ADM3-33444609B45253703,Capinota,ADM3
24,3239.66666667,2981.88780407,2598.08333333,19.25,3314.5,3036.44295184,2583.75,19.25,3324.91666667,3042.01673492,2560.08333333,19.25,3323.16666667,3080.22063324,2656.0,19.25,3248.25,2940.89696488,2422.58333333,19.25,3416.25,3154.32076185,2694.25,19.25,4053.41666667,3358.46250019,2912.25,19.25,4281.5,3168.35377356,2664.5,19.25,4829.0,3176.79714135,1977.33333333,19.25,ADM3,24,24,BOL,BOL-ADM3-33444609B98674568,Arque,ADM3
25,3354.16666667,2984.62801711,2642.75,40.3099975586,3296.16666667,2871.91538641,2545.25,40.3099975586,3129.83333333,2863.83135431,2397.25,40.3099975586,3349.33333333,2938.24403872,2393.08333333,40.3099975586,3075.91666667,2747.42666232,2032.83333333,40.3099975586,3415.83333333,3004.16936244,2426.25,40.3099975586,3946.58333333,3207.74493197,2512.08333333,40.3099975586,3499.83333333,2502.7184558,1819.09090909,40.3099975586,7426.0,4278.99553281,1624.33333333,40.3099975586,ADM3,25,25,BOL,BOL-ADM3-33444609B17270625,Corocoro,ADM3
26,3742.66666667,3401.56128848,3269.75,5.55000019073,3780.0,3523.68920712,3419.66666667,5.55000019073,3818.18181818,3658.554185,3466.0,5.55000019073,4151.08333333,3640.21332396,3420.41666667,5.55000019073,3845.83333333,3477.72417288,3284.5,5.55000019073,4286.91666667,3832.94098718,3549.16666667,5.55000019073,5788.58333333,5176.22755174,4378.33333333,5.55000019073,5211.57142857,3902.75264254,2574.27272727,5.55000019073,7845.5,5957.11121447,4422.0,5.55000019073,ADM3,26,26,BOL,BOL-ADM3-33444609B19104054,San Benito,ADM3
27,3443.83333333,2774.06303831,2274.16666667,29.5599994659,3558.5,2681.45965729,2126.33333333,29.5599994659,3434.58333333,2721.90291326,1997.0,29.5599994659,4018.75,3063.28032268,2507.0,29.5599994659,3590.83333333,2807.37133232,2306.16666667,29.5599994659,4048.33333333,3019.59200229,2285.5,29.5599994659,3735.91666667,3202.93408255,2495.58333333,29.5599994659,4146.0,2777.30004988,1104.85714286,29.5599994659,8813.0,4649.79221463,2210.5,29.5599994659,ADM3,27,27,BOL,BOL-ADM3-33444609B66518212,Sapahaqui,ADM3
28,6616.11111111,4025.20675994,2476.66666667,24.8500022888,6842.8,4282.02551873,2297.33333333,24.8500022888,6620.5,3802.33557567,2555.66666667,24.8500022888,6384.09090909,3939.47322547,2591.91666667,24.8500022888,6436.55555556,3658.01049336,2449.25,24.8500022888,6319.66666667,3896.1082426,2328.0,24.8500022888,5152.45454545,3822.412675,2664.58333333,24.8500022888,5971.16666667,3387.9788036,1643.42857143,24.8500022888,9054.0,4911.57263211,1749.33333333,22.1300010681,ADM3,28,28,BOL,BOL-ADM3-33444609B10766550,Cairoma,ADM3
29,4626.58333333,3283.81334777,2419.75,36.3000030518,4764.90909091,3373.26565155,2306.41666667,36.3000030518,4585.09090909,3313.69711697,2387.58333333,36.3000030518,4672.90909091,3416.30467123,2454.75,36.3000030518,4343.58333333,3073.91003261,2179.83333333,36.3000030518,4621.72727273,3352.57026824,2504.0,36.3000030518,4375.54545455,3434.40052505,2947.5,36.3000030518,4893.66666667,3393.44911287,2210.5,36.3000030518,9533.0,3713.79576049,2542.5,28.2099990845,ADM3,29,29,BOL,BOL-ADM3-33444609B98493674,Colquiri,ADM3
30,5173.09090909,3659.63201784,2632.66666667,30.2600002289,5430.36363636,3930.39489514,2627.83333333,30.2600002289,5116.5,3627.20066643,2626.75,30.2600002289,5273.63636364,3842.73593678,2752.08333333,30.2600002289,4843.09090909,3500.58472407,2610.66666667,30.2600002289,5226.7,3817.53036766,2819.5,30.2600002289,5477.875,3803.72968336,3279.9,30.2600002289,5378.66666667,3307.42090213,2210.5,30.2600002289,9533.0,4008.36990175,1271.0,26.8600006104,ADM3,30,30,BOL,BOL-ADM3-33444609B35095185,Ichoca,ADM3
31,7720.0,6485.94258258,4705.3,35.9400024414,7802.66666667,6413.39052812,4614.5,35.9400024414,7720.58333333,6376.11801963,4783.0,35.9400024414,7861.25,6383.46497399,4098.875,35.9400024414,7326.33333333,5870.59643094,3833.88888889,35.9400024414,7424.58333333,6217.96600444,4065.125,35.9400024414,7438.16666667,6314.33312464,4473.9,35.9400024414,8256.71428571,6723.08106465,4225.5,35.9400024414,8804.0,6529.04849393,3476.0,33.9600028992,ADM3,31,31,BOL,BOL-ADM3-33444609B27516383,La Guardia,ADM3
32,6327.16666667,5620.84242469,4884.66666667,24.9400005341,6603.25,5858.72746407,4911.41666667,24.9400005341,6406.16666667,5783.48122425,4955.83333333,24.9400005341,6434.18181818,5830.03285615,4897.54545455,24.9400005341,6481.0,5662.15204058,4474.33333333,24.9400005341,5906.58333333,5344.50761772,4330.41666667,24.9400005341,6221.25,5605.12867837,4253.08333333,24.9400005341,7468.28571429,5897.87802341,4836.83333333,24.9400005341,8648.5,5430.76994079,2959.5,24.9400005341,ADM3,32,32,BOL,BOL-ADM3-33444609B65462728,Moromoro,ADM3
33,7908.27272727,7599.33284671,6972.33333333,35.0499992371,7989.6,7567.91191441,6990.83333333,35.0499992371,7902.7,7491.65715458,6780.66666667,35.0499992371,7976.33333333,7569.25228901,7006.63636364,35.0499992371,8042.63636364,7361.36197886,6106.4,35.0499992371,7853.0,7367.83262025,6847.33333333,35.0499992371,7994.22222222,7348.1674933,6804.0,35.0499992371,8204.5,7221.71780803,6033.33333333,35.0499992371,8305.5,6766.38971937,4506.0,34.4199981689,ADM3,33,33,BOL,BOL-ADM3-33444609B3283622,El Torno,ADM3
34,8100.0,7410.28668989,6017.41666667,68.9400024414,8103.44444444,7423.74836309,5912.09090909,68.9400024414,7938.0,7360.71100145,6173.75,68.9400024414,8137.0,7392.03468413,5970.41666667,68.9400024414,8162.0,7403.98381598,5525.91666667,68.9400024414,8027.33333333,7269.97528232,5504.41666667,68.9400024414,8081.66666667,7134.73488199,5694.66666667,68.9400024414,8886.0,7081.43760547,5481.0,68.7599945068,9233.0,6618.80754709,3182.5,66.7599945068,ADM3,34,34,BOL,BOL-ADM3-33444609B3665426,Samaipata,ADM3
35,5996.58333333,3455.55156895,1753.0,138.940002441,5842.83333333,3387.4718926,1691.18181818,138.940002441,5839.41666667,3438.6362686,1677.83333333,138.940002441,5962.08333333,3514.65819935,1620.58333333,138.940002441,5764.0,3304.17394697,1654.91666667,138.940002441,5819.16666667,3304.0424283,1615.83333333,138.940002441,5356.0,3274.33872388,2000.91666667,138.940002441,5590.71428571,3137.91552751,1429.75,138.940002441,9067.0,3180.9805561,639.0,132.589996338,ADM3,35,35,BOL,BOL-ADM3-33444609B75362770,San Lucas,ADM3
36,7669.45454545,5977.40655056,2134.5,140.160003662,7415.81818182,5730.83705489,1906.83333333,140.160003662,7618.45454545,5925.99544369,1880.16666667,140.160003662,7776.5,5947.56312381,1792.41666667,140.160003662,7872.08333333,5869.72108745,1537.75,140.160003662,7665.91666667,5609.12803591,1699.5,140.160003662,7303.8,5097.48107902,1735.91666667,140.160003662,8701.5,5248.48212469,1129.375,140.160003662,9381.0,5762.93881652,749.5,127.770004272,ADM3,36,36,BOL,BOL-ADM3-33444609B89526883,Culpina,ADM3
37,7547.45454545,5896.146971,3310.58333333,38.6999969482,7415.81818182,5656.62791279,3159.58333333,38.6999969482,7594.7,5865.68990626,3010.08333333,38.6999969482,7776.5,5836.15135319,2932.66666667,38.6999969482,7844.5,5716.38892588,2650.83333333,38.6999969482,7593.90909091,5717.87182772,2713.33333333,38.6999969482,6853.6,4832.03408625,2550.66666667,38.6999969482,7467.25,4732.95701719,2404.8,38.6999969482,9067.0,6036.29493807,1320.0,37.2900009155,ADM3,37,37,BOL,BOL-ADM3-33444609B77799107,Incahuasi,ADM3
38,7571.18181818,6748.84531175,5734.09090909,59.1700019836,7749.5,6905.02095249,5753.83333333,59.1700019836,7413.25,6541.47613618,5404.3,59.1700019836,7348.0,6490.04710782,5155.41666667,59.1700019836,7339.41666667,6240.89795008,5100.75,59.1700019836,7346.5,6516.94566308,5514.25,59.1700019836,7477.16666667,6614.06689043,5687.91666667,59.1700019836,7921.77777778,6237.28737243,4391.16666667,59.1700019836,8565.0,7006.52719578,4447.5,59.1700019836,ADM3,38,38,BOL,BOL-ADM3-33444609B36544235,San Juan,ADM3
39,3056.72727273,2424.71954899,2131.91666667,51.3100013733,2769.16666667,2387.53629118,2137.58333333,51.3100013733,2791.08333333,2385.73506987,2148.5,51.3100013733,2896.66666667,2470.73655372,2218.25,51.3100013733,2731.0,2354.10241044,2082.58333333,51.3100013733,3065.41666667,2436.37598081,2142.5,51.3100013733,3357.41666667,2767.89889216,2344.33333333,51.3100013733,3161.6,2335.92406458,1734.55555556,51.3100013733,7141.33333333,2725.15430655,832.666666667,51.2700004578,ADM3,39,39,BOL,BOL-ADM3-33444609B69045844,Tinguipaya,ADM3
40,4615.66666667,3310.2375245,2435.41666667,78.7400054932,4759.91666667,3378.63813439,2527.41666667,78.7400054932,4975.91666667,3431.80683421,2489.0,78.7400054932,4793.41666667,3372.21853971,2544.25,78.7400054932,4628.5,3240.77535005,2507.25,78.7400054932,4860.16666667,3330.4205719,2599.08333333,78.7400054932,4770.16666667,3450.62609043,2698.41666667,78.7400054932,5709.66666667,3355.48397761,2108.57142857,78.7400054932,8089.0,3398.6269388,0.0,78.3500061035,ADM3,40,40,BOL,BOL-ADM3-33444609B29777572,San Pedro,ADM3
41,3952.25,3303.19719617,2265.58333333,12.3199996948,4356.25,3548.79429437,2609.0,12.3199996948,4125.22222222,3541.21842298,2759.0,12.3199996948,4261.22222222,3416.38440424,2482.5,12.3199996948,4095.45454545,3262.31024463,2423.45454545,12.3199996948,4399.0,3666.60419746,2976.18181818,12.3199996948,3999.0,3558.16342489,3066.0,12.3199996948,4103.0,3331.27393886,2858.25,12.3199996948,6966.0,4614.65221753,1505.0,11.2699995041,ADM3,41,41,BOL,BOL-ADM3-33444609B4195370,Villa Ancoraimes,ADM3
42,2199.08333333,1579.61916867,123.272727273,645.809997559,2113.33333333,1545.38567349,264.0,645.809997559,2303.08333333,1548.51694688,398.333333333,645.809997559,2497.66666667,1523.89372363,438.4,645.809997559,2898.83333333,1464.03805191,499.166666667,645.809997559,3293.5,1597.04752967,477.181818182,645.809997559,3980.41666667,1727.65616825,354.8,645.809997559,4665.0,1335.85098151,451.75,645.809997559,7579.0,1347.47998035,155.0,645.809997559,ADM3,42,42,BOL,BOL-ADM3-33444609B80268637,"Colcha ""K""",ADM3
43,4356.25,3406.66604171,1773.0,14.6300001144,4809.18181818,3676.80604611,2443.41666667,14.6300001144,4453.72727273,3621.09975812,1565.75,14.6300001144,4673.8,3606.23094452,1895.25,14.6300001144,4327.91666667,3361.02484741,2327.81818182,14.6300001144,4695.8,3783.72700538,2420.54545455,14.6300001144,4365.0,3705.329508,2262.8,14.6300001144,4162.66666667,3114.33198804,2357.33333333,14.6300001144,6966.0,4030.92454242,89.0,7.03999996185,ADM3,43,43,BOL,BOL-ADM3-33444609B33602201,Puerto Mayor de Carabuco,ADM3
44,2055.25,1547.04247242,470.6,129.190002441,1941.0,1525.06973263,480.0,129.190002441,2146.16666667,1518.16683305,825.25,129.190002441,2030.25,1497.59397435,638.181818182,129.190002441,2217.54545455,1538.52581574,475.166666667,129.190002441,2384.33333333,1681.07626716,232.083333333,129.190002441,2676.83333333,1823.81869332,427.5,129.190002441,2864.5,1348.98712723,199.3,129.190002441,4936.5,1439.68021782,0.0,129.190002441,ADM3,44,44,BOL,BOL-ADM3-33444609B55181457,Sabaya,ADM3
45,7903.33333333,6864.87335919,5511.25,236.539978027,7976.81818182,7034.60356271,5389.45454545,236.539978027,8029.90909091,6670.70542943,5287.6,236.539978027,7680.83333333,6625.40460504,5221.63636364,236.539978027,7815.58333333,6703.27863204,5074.0,236.539978027,7798.75,6828.58294155,5133.0,236.539978027,7920.91666667,6829.47495561,5388.0,236.539978027,8431.42857143,6590.39046567,2627.0,236.539978027,8922.66666667,6860.85806573,1348.0,236.539978027,ADM3,45,45,BOL,BOL-ADM3-33444609B74955412,Loreto,ADM3
